Image_ID,en_caption
figure14-14-02C,"Multifocal choroiditis in both eyes, ICGA image of the right eye for 22 minutes, peripapillary atrophic area of the optic disk in a cluster of mostly punctate foci all hypofluorescent with clear borders"
figure14-14-02D,"Multifocal choroiditis in both eyes, ICGA image of the right eye at 11 minutes, peripapillary punctate lesions of the optic disk, both hypofluorescent spots, macular stripe scarring hyperfluorescent"
figure14-15-02B,"Runner's chorioretinitis in the right eye with autofluorescence image of the right eye, the lesion area is largely nonfluorescent. Fluorescence is seen at the residual end-disrupted RPE."
figure14-15-02C,"Right eye with prostrate choroiditis, right eye FFA image 0.37 sec, the lesion area is hypofluorescent and choroidal vessels are visible. A small amount of normal tissue remains in between corresponding to the residual fluorescence in the upper image."
figure14-15-02D,"Right eye with prostrate choroiditis, right eye FFA image 8.51 min, lesion area remains hypofluorescent with fluorescent staining at the margins and fluorescence of residual tissue in the area"
figure14-17-03,"FFA image of syphilitic choroidal retinitis in the right eye, FFA image of patient figure14-17-1 at 4 minutes and 37 seconds, fluorescence leakage from most blood vessels is seen in the macular area of the right eye in the form of a sheet, and fluorescence leakage from the peripapillary macula, with hemorrhages obscuring the fluorescence"
figure14-17-04,"FFA image of syphilitic choroidal retinitis in the left eye, FFA image of patient figure14-17-1 at 9 minutes and 57 seconds, macular contrast presentation in the left eye is similar to that of the right eye, with predominantly vascular leakage, including the macula, and hyperfluorescence of the optic disk"
figure14-17-05,"Syphilitic choroidal retinitis in the left eye, FFA image of patient figure14-17-1 at 11 minutes and 50 seconds, with most of the fundus above the title in the right eye leaking fluorescence from the blood vessels, predominantly venous changes"
figure14-18-02BA,"FA image of acute idiopathic blind spot enlargement syndrome in the right eye, with no obvious abnormalities."
figure14-18-02BB,"ICG image of acute idiopathic blind spot enlargement syndrome in the right eye, with no abnormality seen in the early to mid-term image."
figure14-18-02BC,"FA image of acute idiopathic blind spot enlargement syndrome in the right eye, with no obvious abnormalities."
figure14-18-02BD,"ICG image of acute idiopathic blind spot enlargement syndrome in the right eye, late image 23.24 min, showing most of the small speckle lesions."
figure15-3-5A,"FFA image of exudative retinal detachment due to tuberculous choroidal retinitis in the left eye. In the early stage, rapid fluorescent leakage of the inflammatory mass is seen, involving the optic disk. Localized dilatation of small blood vessels."
figure15-3-5B,"FFA image of exudative retinal detachment due to tuberculous choroidal retinitis in the left eye. In advanced stages, the fluorescent leakage is seen to increase in size, with involvement of the entire posterior pole."
figure15-3-6B,"AMD causing exudative retinal detachment in the right eye.FFA image shows the macular hemorrhagic foci as fluorescent occlusion, and the clumped hyperfluorescence underneath it is due to CNV leakage. Mild fluorescence accumulates in the corresponding peripheral area of limited superficial retinal detachment."
figure15-3-6C,"AMD causing exudative retinal detachment in the right eye. ICGA late image shows fluorescence leakage from the CNV at the corresponding cluster, with mild fluorescence accumulation at the corresponding peripheral area of limited superficial retinal detachment."
figure15-3-8A,"FFA image of the right eye with Coats disease causing exudative retinal detachment. For the posterior pole, a hyperfluorescent spot of hemangioma of varying sizes on the temporal side of the macula is seen, with a fishnet-like dilatation of its surrounding capillaries."
figure15-3-8B,"FFA image of right eye with Coats disease causing exudative retinal detachment. For the temporal periphery, more hemangiomas and more extensive fishnet capillary dilatation are seen."
figure15-3-11A,"ICGA image of a choroidal hemangioma causing exudative retinal detachment in the right eye. Early on, the tumor is seen to rapidly fluoresce and fill with hyperfluorescent clusters."
figure15-3-11B,"ICGA image of a choroidal hemangioma causing exudative retinal detachment in the right eye. At midpoint, fluorescence begins to diminish."
figure15-3-11C,"ICGA image of choroidal hemangioma causing exudative retinal detachment in the right eye. In the late stage, the fluorescence within the tumor is seen to have emptied, with residual fluorescence at its margins, typical of the ""washout phenomenon""."
figure15-4-12,"FFA image of the left eye with uveal leakage syndrome, Figure 15-4-8 FFA image of the patient's left eye (4 minutes, 27 seconds), the optic disk is hyperfluorescent, the veins are tortuous and full, and various forms of pigment are obscuring the fluorescence. The pigments are located below the blood vessels."
figure15-4-13,"FFA image of right eye with uveal leakage syndrome, Figure 15-4-8 The patient's right eye FFA image at 13 minutes shows hyperfluorescence of the optic disc, pretzel-like fluorescence of the fundus, and a streak of pigment-obscured fluorescence under the superior vascular arch. The pigment spots are leopard-like spots"
figure15-4-14,"FFA image of uveal leakage syndrome in the right eye. The right eye has no stigmata, the optic disc and blood vessels are black, and the macula is black and white, with the white color indicating pigmentation obscuring the fluorescence (negative effect)."
figure15-4-16,Idiopathic uveal leakage syndrome FFA image. Leopard-like spots (leopard spots)
figure15-4-17,FFA image of idiopathic uveal leakage syndrome in the left eye. Hypofluorescence due to the majority of pigmented lines and pigmented dots visible below the eye (leopard spots)
figure16-3-2B,"Ischemic optic disc lesion in the left eye.In the early stages of FFA, significant capillary dilatation in the lower half of the optic disc is seen, with gradual fluorescent leakage."
figure16-3-2C,Ischemic optic disc lesion in the left eye. mid FFA.
figure16-3-2D,Ischemic optic disc lesion in the left eye. advanced FFA with advanced optic disc hyperfluorescence.
figure17-1-11B,"Far reaching retinopathy (Purtscher's disease) FFA image of the left eye, arteries are filled, veins are not yet filled, optic disk is not yet filled, multiple hemorrhages obscure fluorescence, and there are hypofluorescent spots around the optic disk. CLINICAL DATA: The patient is a 57-year-old male with chest injuries from a car accident, 1.5 visual acuity in the right eye, and a half-foot index in the left eye"
figure17-1-11C,"Far reaching retinopathy of the left eye (Purtscher's disease) FFA resembling the venous phase with hyperfluorescence at the optic disc point, partial staining of the dilated veins, and hypofluorescence at the peripapillary equivalent of the silk-cotton spot. CLINICAL INFORMATION: The patient is a 57-year-old male with chest injuries from a car accident, 1.5 visual acuity in the right eye, and a half-foot index in the left eye"
figure17-1-11D,"Left eye far reaching retinopathy (Purtscher's disease) FFA image for 10 minutes, optic disc fluorescence is higher, veins are stained with fluorescence in many places, when in the filamentous spot is still hypofluorescent. CLINICAL INFORMATION: The patient is a 57-year-old male with a car accident injury to the chest, 1.5 visual acuity in the right eye, and a half-foot index in the left eye"
