Image_ID,en_caption
figure14-05-09,"Color fundus image of Pneumocystis carinii chorioretinopathy in the right eye, with several subcircular grayish-white cloudy areas about 1/2 PD in size visible temporal and inferior to the macula, and the supratemporal vascular arch, and a fresher grayish-white lesion, which is located in a deeper layer"
figure14-06-03A,"Color fundus image of the right eye before and after recovery from multiple transient white dot syndrome, acute phase, showing multiple gray-white spots on the nasal side of the retina"
figure14-06-03B,"Color fundus image of the right eye before and after recovery from multiple transient white dot syndrome, for the recovery period, showing complete fading of the white spots."
figure14-07-04A,"Acute posterior pole multiple squamous pigment epitheliopathy (APMPPE) in the right eye, as a color fundus image, with slightly indistinct optic disc margins, veins appearing to be filled, and most squamous foci visible in the posterior pole, below the vessels, some fused, and pigmented"
figure14-07-04B,Acute posterior polar multiple squamous pigment epitheliopathy (APMPPE) in the right eye as a color fundus image with a few lesions over the fundus
figure14-07-05,"Color fundus image of acute posterior polar multiple retinal squamous pigment epitheliopathy (APMPPE) in the left eye, patient is male, optic disc is slightly red, veins are slightly filled, squamous round lesions are seen throughout the posterior pole, varying in size, located below the vessels, pigmentation is seen in the macula and surrounding lesions, the rest of the lesions are also unevenly pigmented, and the lesions are distinctly grayish-white in the anisotropic portion of the optic disc over the optic disc temporally The lesions are grayish-white in color."
figure14-07-06,"Color fundus image of acute posterior polar multiple retinal squamous pigment epitheliopathy (APMPPE) in the left eye, with a pale optic disc with clear margins, thin blood vessels, pigmented round lesions visible throughout the posterior pole, scattered underneath the blood vessels, with some lesions fused together, and an atrophic area ranging from 2-3 PD in the macula, exposing the choroidal blood vessels, and black pigmented plaques of deposits"
figure14-07-07,"Color fundus image of acute posterior pole multiple retinal squamous pigment epitheliopathy (APMPPE) in the right eye, with most scattered squamous round or irregularly shaped old lesions of varying sizes, located below the blood vessels, seen throughout the posterior pole, with extensive pigmentation of the lesions, and with no involvement of the proper center of the macula"
figure14-08-01,"Color fundus image of right eye with sympathetic uveitis, optic disc red, unclear border, venous filling, most yellowish-white foci of different sizes, some fused together, seen between the upper and lower vascular arches of the posterior pole, foci are below the blood vessels, retina and macula edema"
figure14-10-01,"Color fundus image of choroidal tuberculosis in the right eye, with a yellow-white lesion approximately 3 PD below the nasal aspect of the optic disc and 1 PD away from the optic disc, elevated below the blood vessels, with a superficial detachment of the retina on the surface of the lesion secondary to a triangular area from the underside of the lesion, with retinal edema and yellow ooze and hemorrhage in this area"
figure14-10-02,"After treatment of choroidal tuberculosis in the right eye, figure14-10-1 patient, after 4 months of antiretroviral treatment, the lesion below the optic disk nose was significantly reduced, about 2PD, and the surface retinal detachment was absorbed. The pigmentation around the periphery and the exudation in the triangular area below the original have been absorbed."
figure14-10-04,"Color fundus image of choroidal tuberculosis (parafoveal optic disc) in the left eye, with edema of the optic disc, indistinct borders, elevated, and a large yellowish-white elevated lesion from the superior temporal aspect of the optic disc, about the size of a 3PD, indistinct borders, spreading to the macular area, indistinguishable from the optic disc, a strip of hemorrhage on the temporal aspect of the optic disc, with venous filling, in and out of the lesion"
figure14-11-01,"Color fundus image of posterior scleritis in the right eye with unclear optic disc margins, mild edema, marked tortuous dilatation of the veins, mild edema of the macular interretina of the optic disc, and poorly defined macular light reflection"
figure14-11-03,"Color fundus image of posterior scleritis in the left eye, temporal edge of the optic disc is inactive and edematous, the center of the macular edema is darkened, very light retinal folds are seen between the macula of the optic disc and the veins are for fullness"
figure14-12-02,"Color fundus image of fundus changes of Lyme disease in the left eye, after vitrectomy, with a large proliferating membrane in front of the optic disc and extending upward and downward, the optic disc obscured, the upward one in a strip in front of the retinal vessels, the downward one pulling the retina, and the macula with hidden radial folds"
figure14-12-03,"Color fundus image of fundus changes in the right eye with Lyme disease, anterior proliferative membrane of the optic disc, well blocking the optic disc with tortuous dilatation of the veins below the frequency, proliferative strips in front of the veins, some connected to the proliferative membrane on the optic disc, some connected to a large portion of the proliferative membrane on the temporal side, and some branching downward, with a large area of neovascularization visible inferiorly and temporally, and anterior hemorrhage inferiorly and temporally. There is localized detachment of the retina by pulling"
figure14-12-04,"Lyme disease fundus changes (vasculitis) in the right eye, color fundus image, macular temporal bundle vein branches are tortuous, uneven thickness, vein infiltration, macular small branches of the arteries next to the arteries and the supratemporal arteries next to the branches of the exudate, temporal branches of the veins across the macula below the vascular involvement, especially the venous involvement of the case is obvious, about 70% of the cases are diagnosed as Eales' disease, Lyme disease is more extensive vascular involvement, large, medium and small vessels can be involved, arterial and venous can be involved. Lyme's disease involves a wide range of vessels, including small, medium, and large vessels, and both arteries and veins."
